Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux)
20240308160012,0.46268752,1018.2651,16.115625,69.58195,1581.3773
20240308161012,0.46268752,1018.3046,16.041983,69.627815,1178.2386
20240308162012,0.46268752,1018.3711,15.920744,69.43501,1053.5646
20240308163012,0.46268752,1018.3895,15.86903,69.353165,700.0873
20240308164012,0.40844834,1018.2961,16.017622,67.09315,676.42535
20240308165012,0.40844834,1018.3373,15.969472,67.279945,670.9554
20240310090012,0.39411384,1023.5006,15.950292,82.19161,2335.7622
20240310091012,0.39411384,1023.50903,16.129894,81.714676,3136.904
20240310092012,0.39411384,1023.52936,16.273005,81.15928,3450.1729
20240310093012,0.39411384,1023.5385,16.457726,80.59848,4386.0977
20240310094012,0.37138364,1023.4812,16.445965,82.73175,3881.359
20240310095012,0.37138364,1023.48004,16.550552,82.14264,4116.622
20240310100012,0.3463667,1023.50433,16.584024,82.46353,4244.8193
20240310101012,0.3463667,1023.4706,16.732573,81.763985,4729.5815
20240310102012,0.3463667,1023.4302,16.88311,81.30342,5105.1226
20240310103012,0.3463667,1023.3865,17.022951,80.76019,6460.937
20240310104012,0.30475357,1023.3487,17.422913,78.66385,5553.0205
20240310105012,0.30475357,1023.3393,17.516039,78.01954,5882.033
20240310110012,0.3068667,1023.15027,17.59263,77.331314,5970.0664
20240310111012,0.3068667,1023.0879,17.760471,76.99242,5954.959
20240310112012,0.3068667,1023.0029,17.905945,76.50895,5887.1265
20240310113012,0.3068667,1022.94464,17.98879,75.81866,6377.034
20240310114012,0.25278327,1022.76666,18.051664,76.38626,5322.6895
20240310115012,0.25278327,1022.76013,18.117632,76.239204,5419.607
20240310120012,0.22838178,1022.2894,18.276266,75.445786,5375.707
20240310121012,0.22838178,1022.21234,18.396534,75.01182,5658.2603
20240310122012,0.22838178,1022.11096,18.482212,74.60082,5783.4834
20240310123012,0.22838178,1022.0226,18.589973,73.93913,6022.896
20240310124012,0.19420975,1021.9947,19.521679,69.98399,7953.803
20240310125012,0.19420975,1021.9878,19.633085,69.59638,8019.2144
20240310130012,0.18346253,1021.5989,19.830652,68.28459,8445.463
20240310131012,0.18183033,1021.5125,19.942806,67.92589,8885.512
20240310132012,0.18183033,1021.41284,20.019894,67.525764,9030.253
20240310133012,0.18183033,1021.3213,20.210585,66.92944,9398.878
20240310134012,0.059720233,1020.8219,20.902395,64.61199,10380.966
20240310135012,0.059720233,1020.82886,21.00233,64.331726,11119.319
20240310140012,0.051328294,1020.7084,21.26284,62.99998,9533.077
20240310141012,0.051328294,1020.6711,21.314188,62.77953,9634.999
20240310142012,0.051328294,1020.6203,21.327074,62.696358,9197.929
20240310143012,0.051328294,1020.555,21.341297,62.193413,9600.925
20240310144012,0.13321368,1020.25476,21.965765,58.56892,12483.599
20240310145012,0.13321368,1020.28174,21.987818,58.430664,13158.399
20240310150012,0.1367863,1020.1202,22.278158,56.505325,16415.463
20240310151012,0.1367863,1020.1145,22.248232,56.255116,14361.865
20240310152012,0.1367863,1020.09326,22.187874,56.367443,12767.735
20240310153012,0.1367863,1020.03424,22.037722,56.425583,11629.893
20240310154012,0.1763087,1019.92035,21.961874,56.051666,12505.205
20240310155012,0.1763087,1019.96906,22.011427,55.987064,11058.157
20240310160012,0.17555371,1019.98413,21.558977,55.482418,8555.686
20240310161012,0.17555371,1019.9865,21.299847,56.798397,6401.4
20240310162012,0.17555371,1020.0098,20.804989,58.412155,5224.6807
20240310163012,0.17555371,1020.0292,20.669743,59.054317,4636.195
20240310164012,0.11701057,1020.1844,20.034222,61.162224,2210.9517
20240310165012,0.11701057,1020.2128,19.979746,61.479412,1383.5135
20240322090012,0.9344254,1015.0986,20.803753,66.319595,9177.273
20240322091012,0.9344254,1015.0487,21.185904,64.60755,9720.25
20240322092012,0.9344254,1015.0364,21.601862,63.84347,10054.867
20240322093012,0.9344254,1015.0243,21.85517,62.213406,12248.1455
20240322094012,0.8420676,1014.96594,20.672373,63.167393,8607.286
20240322095012,0.8420676,1014.95355,20.943542,62.085922,10560.939
20240322100012,0.7439788,1014.9588,22.322046,59.799473,12550.207
20240322101012,0.7439788,1014.85547,22.527359,58.58174,15827.788
20240322102012,0.7439788,1014.7839,22.850657,57.76512,15951.186
20240322103012,0.7439788,1014.6864,23.055902,56.473087,16423.35
20240322104012,0.6574013,1015.2409,24.388315,51.948433,8935.797
20240322105012,0.6574013,1014.48376,24.46499,51.740967,13999.04
20240322110012,0.5938749,1014.1354,24.858086,51.908363,16802.232
20240322111012,0.5938749,1014.0109,24.896635,51.850338,15052.109
20240322112012,0.5938749,1013.9109,25.127754,51.44743,13479.918
20240322113012,0.5938749,1013.70624,25.163012,51.325424,13308.793
20240322114012,0.5664691,1013.43524,27.483349,49.573788,12753.138
20240322115012,0.5664691,1013.4139,27.469812,49.790653,15490.047
20240322120012,0.5664934,1013.13947,28.7844,46.972824,24234.305
20240322121012,0.5664934,1012.9912,28.784456,46.948444,23351.807
20240322122012,0.5664934,1012.86487,28.77913,47.10121,22648.344
20240322123012,0.5664934,1012.7274,28.817976,47.53933,22868.451
20240322124012,0.48278347,1012.58124,28.926146,47.71365,19424.379
20240322125012,0.48278347,1012.5149,28.702602,48.472343,13930.729
20240322130012,0.34040454,1012.38184,28.421558,49.434124,14364.133
20240322131012,0.34040454,1012.2344,28.285162,49.9127,18610.822
20240322132012,0.34040454,1012.13556,28.215921,49.993984,21412.049
20240322133012,0.34040454,1012.0351,28.269955,50.019222,22294.807
20240322134012,0.32695246,1011.5069,25.682869,54.126392,13354.823
20240322135012,0.32695246,1011.4742,25.612368,54.790726,12112.686
20240322140012,0.23735479,1011.289,24.938942,56.985428,9918.824
20240322141012,0.23735479,1011.21136,24.827444,57.805603,8747.84
20240322142012,0.23735479,1011.1628,24.69561,58.82581,7180.826
20240322143012,0.23735479,1011.1173,24.651747,59.175003,6262.8267
20240322144012,0.32016075,1010.98083,23.769674,60.376568,6654.839
20240322145012,0.32016075,1010.972,23.696299,60.843407,6558.0713
20240322150012,0.22062643,1010.9184,23.693783,61.07479,6793.5996
20240322151012,0.22062643,1010.91656,23.588806,61.638214,6009.1416
20240322152012,0.22062643,1010.91907,23.62583,61.831524,5978.7583
20240322153012,0.22062643,1010.9091,23.593752,61.99449,5344.799
20240322154012,0.1945374,1011.0324,23.593819,62.376785,4937.3022
20240322155012,0.1945374,1011.0459,23.566328,62.82261,4465.8467
20240322160012,0.13715374,1011.05835,23.322699,63.18567,3223.6711
20240322161012,0.13715374,1011.09,23.17335,64.477325,1905.169
20240322162012,0.13715374,1011.1505,22.995335,65.49764,1069.9722
20240322163012,0.13715374,1011.1792,22.943605,65.85501,756.63995
20240322164012,0.04132418,1011.2278,22.506968,67.01514,974.77545
20240322165012,0.04132418,1011.23517,22.448158,67.534775,1090.4957
20240515090012,-0.010581825,1012.71643,26.083857,95.59171,4332.083
20240515091012,-0.010581825,1012.6895,26.17842,93.648636,4557.053
20240515092012,-0.010581825,1012.672,26.454372,92.25625,5337.177
20240515093012,-0.010581825,1012.64404,26.413582,92.24408,5245.858
20240515094012,-0.014259319,1012.7509,27.642778,90.550514,9375.681
20240515095012,-0.014259319,1012.7058,27.623137,90.17293,9079.771
20240515100012,-0.008774691,1012.7552,28.521072,84.68009,6311.3945
20240515101012,-0.008774691,1012.6865,28.68277,83.74984,8706.777
20240515102012,-0.008774691,1012.59576,28.852901,82.454994,7976.8877
20240515103012,-0.008774691,1012.5191,28.80324,82.2468,5880.361
20240515104012,-0.01943736,1012.7274,29.67038,83.1697,7896.0244
20240515105012,-0.01943736,1012.66473,29.586985,82.32578,10327.782
20240515110012,-0.017281897,1012.65765,30.467848,76.73939,10413.694
20240515111012,-0.017281897,1012.5753,30.427023,76.70713,10619.28
20240515112012,-0.017281897,1012.4791,30.69784,76.08515,16013.851
20240515113012,-0.017281897,1012.38403,30.883787,75.22264,21929.297
20240515114012,-0.0062938686,1012.5867,38.885586,45.726555,31515.645
20240515115012,-0.0062938686,1012.5153,38.855476,45.48083,32468.828
20240515120012,-0.0062695444,1012.3986,41.29652,40.532257,37783.555
20240515121012,-0.0062695444,1012.3114,41.47389,40.25672,40726.94
20240515122012,-0.0062695444,1012.22015,41.51791,39.88701,44147.965
20240515123012,-0.0062695444,1012.1415,41.547348,39.83852,47184.207
20240515124012,-0.0035947186,1011.9447,43.43355,34.246147,46354.51
20240515125012,-0.0035947186,1011.8806,43.424404,34.227547,52416.477
20240515130012,-0.0035947186,1011.76715,43.87634,33.51873,59414.22
20240515131012,-0.0035947186,1011.65704,43.89253,33.42251,64685.773
20240515132012,-0.0035947186,1011.5951,43.764156,33.20172,66172.71
20240515133012,-0.0035947186,1011.54333,43.57298,33.37572,61530.016
20240515134012,0.001322221,1011.4559,36.521378,46.78125,45629.89
20240515135012,0.001322221,1011.4113,36.53108,46.69466,44353.457
20240515140012,0.0015611778,1011.3353,35.29323,52.375797,22955.768
20240515141012,0.0015611778,1011.29266,34.87478,53.155163,16898.66
20240515142012,0.0015611778,1011.24756,34.73192,54.33838,16609.906
20240515143012,0.0015611778,1011.2039,34.493057,54.894115,13732.629
20240515144012,-0.0055050193,1011.1685,30.84974,65.970566,10700.8
20240515145012,-0.0055050193,1011.1523,30.81815,66.316986,9711.98
20240515150012,-0.0053864033,1011.17676,30.137226,69.289,9013.829
20240515151012,-0.0053864033,1011.1646,30.011017,69.64929,7826.952
20240515152012,-0.0053864033,1011.16205,29.872755,70.60794,6674.8984
20240515153012,-0.0053864033,1011.1414,29.793926,71.02976,5974.091
20240515154012,-0.013636345,1011.3618,27.973234,76.05647,4969.7905
20240515155012,-0.013636345,1011.3784,27.910389,76.47099,4541.601
20240515160012,-0.014669098,1011.4185,28.036789,74.79763,5702.334
20240515161012,-0.014669098,1011.4298,27.839205,75.90585,4736.4014
20240515162012,-0.014669098,1011.47363,27.391016,76.60489,3623.3154
20240515163012,-0.014669098,1011.4889,27.220888,77.25974,2599.328
20240515164012,-0.025672192,1011.7227,26.93569,79.85441,2270.542
20240515165012,-0.025672192,1011.7449,26.834036,79.992966,1925.148
20240520090012,-0.006244814,1007.6911,29.434093,94.65062,10163.771
20240520091012,-0.006244814,1007.6493,29.800072,93.06868,11694.352
20240520092012,-0.006244814,1007.6326,30.15426,91.26566,12226.975
20240520093012,-0.006244814,1007.6087,30.31652,90.019516,12705.303
20240520094012,-0.009030803,1007.58295,30.619938,88.20397,10613.473
20240520095012,-0.009030803,1007.538,30.685837,87.631294,10361.89
20240520100012,-0.005387458,1007.5131,31.030823,84.84792,12482.845
20240520101012,-0.005387458,1007.4436,30.962593,85.236946,11308.902
20240520102012,-0.005387458,1007.36206,31.03505,84.7131,10795.082
20240520103012,-0.005387458,1007.2863,31.151955,84.50213,10838.322
20240520104012,-0.009511002,1007.4727,31.439314,87.03296,16105.184
20240520105012,-0.009511002,1007.42816,31.67123,86.13067,16270.414
20240520110012,-0.006538225,1007.3309,31.882048,84.132904,15281.064
20240520111012,-0.006538225,1007.2218,32.032288,83.59367,16036.668
20240520112012,-0.006538225,1007.1367,32.01195,83.31352,13006.386
20240520113012,-0.006538225,1007.062,32.07437,83.308266,12320.722
20240520114012,-0.001278441,1006.8876,31.878563,80.333885,14160.784
20240520115012,-0.001278441,1006.83215,31.907814,80.331245,14084.136
20240520120012,0.00043073713,1006.6695,32.626595,80.92685,15669.95
20240520121012,0.00043073713,1006.5688,32.569023,81.22785,14351.01
20240520122012,0.00043073713,1006.4769,32.564125,81.77837,13499.674
20240520123012,0.00043073713,1006.3978,32.502853,82.271996,12716.15
20240520124012,0.0025018847,1006.4806,32.680035,83.05481,13839.833
20240520125012,0.0025018847,1006.42926,32.628883,83.330666,13099.612
20240520130012,0.003743218,1006.19104,32.619064,83.91501,13025.702
20240520131012,0.003743218,1006.09033,32.483955,84.44646,11424.69
20240520132012,0.003743218,1006.0083,32.395153,85.35155,9164.013
20240520133012,0.003743218,1005.9271,32.31731,85.928474,8588.263
20240520134012,-0.002634168,1005.9958,30.820065,91.76466,8403.211
20240520135012,-0.002634168,1005.9565,30.728233,91.98452,7555.4517
20240520140012,-0.0019562857,1005.78937,30.4184,92.221756,8442.53
20240520141012,-0.0019562857,1005.7276,30.286951,92.50387,8610.474
20240520142012,-0.0019562857,1005.69775,30.144323,92.881645,7689.5996
20240520143012,-0.0019562857,1005.65314,30.067781,93.00992,8183.4863
20240520144012,-0.00022933324,1005.6742,30.640417,95.33692,11696.62
20240520145012,-0.00022933324,1005.6588,30.52426,95.62752,11357.57
20240520150012,-0.000110718145,1005.6189,30.237043,96.267654,12159.556
20240520151012,-0.000110718145,1005.5941,30.072248,96.592834,11163.121
20240520152012,-0.000110718145,1005.5748,29.914164,97.0772,10205.929
20240520153012,-0.000110718145,1005.5579,29.754889,97.332,8614.183
20240520154012,0.0043326113,1005.64557,29.107775,97.041534,7089.542
20240520155012,0.0043326113,1005.6516,28.987097,97.251564,6339.4175
20240520160012,0.0017663616,1005.64374,28.911858,98.84278,6908.4014
20240520161012,0.0017663616,1005.6563,28.684814,98.76537,6436.311
20240520162012,0.0017663616,1005.6718,28.591438,99.18702,5589.881
20240520163012,0.0017663616,1005.6899,28.470482,99.49392,4910.212
20240520164012,0.0009900053,1005.769,28.936169,99.20859,4650.5103
20240520165012,0.0009900053,1005.77765,28.77641,99.32431,3780.5835
20240707090012,-0.0014325759,1009.1981,31.471455,100.309784,2898.9675
20240707091012,-0.0014325759,1009.1484,31.705606,100.108635,2591.2156
20240707092012,-0.0014325759,1009.092,32.03537,99.534355,2654.561
20240707093012,-0.0014325759,1009.0605,32.213844,99.16287,3358.2317
20240707094012,-0.010175096,1009.09796,32.372177,100.82724,1832.4982
20240707095012,-0.010175096,1009.04913,32.761974,100.20609,2679.425
20240707100012,-0.0073828935,1009.0979,32.54183,101.00832,1108.9258
20240707101012,-0.0073828935,1009.01306,32.8063,100.534996,2164.9058
20240707102012,-0.0073828935,1008.92426,33.054253,100.10493,3361.917
20240707103012,-0.0073828935,1008.85004,33.153934,99.82076,4369.784
20240707104012,-0.002933792,1008.8748,34.461548,99.00889,3538.7163
20240707105012,-0.002933792,1008.80963,34.63129,98.23927,2641.2742
20240707110012,-0.0013064089,1008.66266,35.28432,100.4148,4602.267
20240707111012,-0.0013064089,1008.5447,35.4426,99.817894,4414.006
20240707112012,-0.0013064089,1008.4399,35.529835,98.91887,4816.244
20240707113012,-0.0013064089,1008.3601,35.623203,98.94471,4894.914
20240707114012,-0.007861053,1008.20483,42.893883,90.2576,24199.152
20240707115012,-0.007861053,1008.1346,45.05333,85.533165,30946.01
20240707120012,-0.007836728,1007.84216,52.689785,60.209343,37095.6
20240707121012,-0.007836728,1007.72003,52.852825,56.0151,37310.617
20240707122012,-0.007836728,1007.6016,53.136166,52.586296,38287.89
20240707123012,-0.007836728,1007.522,53.216698,51.552853,39933.19
20240707124012,0.044486538,1007.3602,55.538807,43.244854,40963.715
20240707125012,0.044486538,1007.29333,56.04025,42.33007,45049.8
20240707130012,0.044486538,1007.1022,56.130726,38.435513,54123.24
20240707131012,0.044486538,1006.9932,56.141846,37.689392,61552.258
20240707132012,0.044486538,1006.88324,56.220024,37.136505,68578.02
20240707133012,0.044486538,1006.80066,56.28719,36.545742,73569.03
20240707134012,-0.0048429966,1006.40063,57.620483,31.547789,92717.266
20240707135012,-0.0048429966,1006.3279,57.63036,31.60923,94111.75
20240707140012,-0.0059769396,1006.1831,57.68733,31.489246,104204.4
20240707141012,-0.0059769396,1006.12463,57.405922,32.561665,105959.195
20240707142012,-0.0059769396,1006.07587,56.904713,33.434734,110462.96
20240707143012,-0.0059769396,1006.0149,56.53842,34.02046,109189.21
20240707144012,-0.008708772,1006.21155,55.944847,33.68723,107148.64
20240707145012,-0.008708772,1006.1938,55.996685,33.822453,102741.51
20240707150012,-0.008590157,1006.1231,53.714443,38.517784,88745.24
20240707151012,-0.008590157,1006.12134,53.247406,39.740578,77817.54
20240707152012,-0.008590157,1006.1088,52.597263,41.744312,63642.754
20240707153012,-0.008590157,1006.07245,52.342697,42.640404,58022.332
20240707154012,-0.004290269,1006.2024,42.54675,72.184814,16729.602
20240707155012,-0.004290269,1006.19745,42.59207,72.9373,15272.743
20240707160012,-0.005542031,1006.18396,41.10809,79.55486,13446.172
20240707161012,-0.005542031,1006.2172,40.512505,85.80192,11531.661
20240707162012,-0.005542031,1006.2574,39.66856,90.899414,9605.203
20240707163012,-0.005542031,1006.2922,39.522533,91.8977,7120.4487
20240707164012,-0.006233016,1006.4226,37.942093,97.03071,4337.858
20240707165012,-0.006233016,1006.4258,37.771496,97.87406,2543.59
20240105090017,0.017718099,1022.2812,21.198248,59.07208,10066.257
20240105091017,0.017718099,1022.2159,21.608368,57.20991,16449.309
20240105092017,0.017718099,1022.17206,22.395796,55.869656,48643.15
20240105093017,0.017718099,1022.09454,23.198874,54.50838,72388.195
20240105094017,0.0034555122,1021.72406,36.405643,41.748714,90612.6
20240105095017,0.0034555122,1021.6814,36.876472,40.23472,89992.41
20240105100017,0.010028131,1021.583,38.545612,36.037228,89237.04
20240105101017,0.010028131,1021.4803,38.57212,35.71162,88811.79
20240105102017,0.010028131,1021.3825,38.91894,35.002987,89410.82
20240105103017,0.010028131,1021.25073,39.14958,34.17685,89863.22
20240105104017,-0.005348065,1020.9172,38.175724,32.61425,52466.76
20240105105017,-0.005348065,1020.81915,38.244038,31.990805,27032.676
20240105110017,0.005847508,1020.68665,33.971188,34.55922,14298.736
20240105111017,0.005847508,1020.5573,33.94576,34.74413,18085.162
20240105112017,0.005847508,1020.44366,34.573914,34.158314,33428.223
20240105113017,0.005847508,1020.17883,35.025005,33.830544,35737.914
20240105114017,0.084696814,1019.80664,30.711395,36.645092,16499.78
20240105115017,0.084696814,1019.7472,30.551165,36.64228,7694.913
20240105120017,0.08506058,1019.61237,27.212322,40.439545,13227.68
20240105121017,0.08506058,1019.4797,27.028948,41.14637,18082.684
20240105122017,0.08506058,1019.32947,27.307056,40.715725,23683.883
20240105123017,0.08506058,1019.1435,27.359024,40.96132,20573.203
20240105124017,0.065133154,1018.8452,29.47569,41.058975,27687.648
20240105125017,0.065133154,1018.79095,29.389856,41.184284,23210.38
20240105130017,0.06313664,1018.5699,27.631535,42.981434,19499.611
20240105131017,0.06313664,1018.4475,27.083605,43.860134,16415.225
20240105132017,0.06313664,1018.3542,26.846981,44.12391,16779.121
20240105133017,0.06313664,1018.2366,26.65524,44.668846,15975.586
20240105134017,0.06847399,1018.2233,25.833015,45.57989,14328.891
20240105135017,0.06847399,1018.22174,25.756832,45.99628,13297.6
20240105140017,0.07023133,1018.1066,25.476404,46.267513,14759.535
20240105141017,0.07023133,1018.04846,25.238136,46.913998,12901.961
20240105142017,0.07023133,1017.99756,25.055004,47.779144,11216.293
20240105143017,0.07023133,1017.9486,24.887804,48.396854,10081.613
20240105144017,0.05445533,1018.09796,24.391302,48.66762,10200.318
20240105145017,0.05445533,1018.0966,24.304787,48.98147,9824.009
20240105150017,0.05445533,1018.09357,24.165983,49.576347,9744.969
20240105151017,0.05445533,1018.0694,23.935884,50.18791,8910.5205
20240105152017,0.05445533,1018.0388,23.895975,50.719074,8331.115
20240105153017,0.05445533,1018.0154,23.802847,51.18104,7282.6865
20240105154017,0.061974354,1018.6351,23.070393,51.73069,4457.1196
20240105155017,0.061974354,1018.6301,23.057863,51.89596,3945.216
20240105160017,0.060732216,1018.73944,22.332386,52.54275,3113.4438
20240105161017,0.060732216,1018.7717,22.249485,53.370766,2358.265
20240105162017,0.060732216,1018.83563,22.07953,53.785553,2246.3154
20240105163017,0.060732216,1018.8125,22.072817,54.228577,1767.1611
20240105164017,0.042410795,1019.05035,21.03789,58.03906,53.238453
20240105165017,0.042410795,1019.0714,21.049686,58.335514,697.0668
20240126090017,-0.031623777,1029.1473,14.070213,98.01668,3680.0083
20240126091017,-0.031623777,1029.1445,14.266737,97.543045,4049.0193
20240126092017,-0.031623777,1029.168,14.474286,97.15095,4776.131
20240126093017,-0.031623777,1029.199,14.720383,96.86165,5283.55
20240126094017,-0.04313083,1029.2607,15.1599,96.15017,5386.632
20240126095017,-0.04313083,1029.2727,15.256866,95.738106,6307.7056
20240126100017,-0.044819955,1029.2511,15.33296,94.36691,6557.5596
20240126101017,-0.044819955,1029.2234,15.502973,93.4925,7102.5234
20240126102017,-0.044819955,1029.2068,15.680983,92.91879,8299.312
20240126103017,-0.044819955,1029.1974,15.8000145,92.59232,8985.793
20240126104017,-0.04681558,1028.5687,16.23701,92.01749,8774.869
20240126105017,-0.04681558,1028.5537,16.317574,91.34905,9842.846
20240126110017,-0.04241073,1028.4086,16.432608,90.11397,9276.475
20240126111017,-0.04241073,1028.3265,16.531038,89.85578,10040.011
20240126112017,-0.04241073,1028.2506,16.720238,89.3043,11223.68
20240126113017,-0.04241073,1028.2166,16.865646,88.807304,11746.599
20240126114017,-0.026865967,1027.8086,17.726763,84.49561,12602.392
20240126115017,-0.026865967,1027.7915,17.79556,84.306,12843.923
20240126120017,-0.028769352,1027.4287,17.833977,82.81874,9982.825
20240126121017,-0.028769352,1027.3523,17.83757,82.60583,10852.579
20240126122017,-0.028769352,1027.2589,17.936506,82.49096,11081.395
20240126123017,-0.028769352,1027.2057,18.065935,82.07994,11506.674
20240126124017,-0.011012136,1026.6542,17.490765,82.915375,8267.3125
20240126125017,-0.011012136,1026.6483,17.485514,82.834496,7991.425
20240126130017,-0.019446623,1026.3444,17.406898,83.08522,8233.219
20240126131017,-0.019446623,1026.2806,17.310385,83.04442,7602.2607
20240126132017,-0.019446623,1026.1819,17.29461,83.10646,7560.3516
20240126133017,-0.019446623,1026.1257,17.338352,83.09429,7260.8228
20240126134017,-0.022524323,1025.6676,16.965204,81.80096,5716.9414
20240126135017,-0.022524323,1025.6628,16.99897,81.562874,5534.1196
20240126140017,-0.023461081,1025.6366,16.90124,82.245285,5139.7476
20240126141017,-0.023461081,1025.6342,16.881878,82.26869,5159.5503
20240126142017,-0.023461081,1025.582,16.880743,82.08436,5163.229
20240126143017,-0.023461081,1025.5317,16.932283,81.9754,5316.256
20240126144017,-0.05294364,1025.5459,16.502274,81.831215,3939.3894
20240126145017,-0.05294364,1025.5674,16.481983,81.886086,3768.9448
20240126150017,-0.052533425,1025.5547,16.428427,82.502716,3120.1538
20240126151017,-0.052533425,1025.5852,16.341734,82.60822,2656.994
20240126152017,-0.052533425,1025.4824,16.270536,82.782845,2258.963
20240126153017,-0.052533425,1025.4724,16.296894,82.95833,1671.4414
20240126154017,-0.03588084,1025.5692,15.271366,86.318146,1521.7109
20240126155017,-0.03588084,1025.5946,15.271765,86.434395,1579.2666
20240126160017,-0.039780498,1025.6482,14.957318,87.45859,1124.3927
20240126161017,-0.039780498,1025.6848,14.916773,87.6286,881.45776
20240126162017,-0.039780498,1025.7487,14.817414,87.91134,693.1599
20240126163017,-0.039780498,1025.7576,14.873537,88.11897,700.5518
20240126164017,-0.045926798,1026.1326,14.71719,91.190895,543.67365
20240126165017,-0.045926798,1026.1732,14.701683,91.28589,364.51132
20240130090017,-0.00910387,1022.72626,25.90863,64.16209,17324.99
20240130091017,-0.00910387,1022.6867,26.38261,62.03896,16661.69
20240130092017,-0.00910387,1022.6486,27.13607,60.124287,24041.736
20240130093017,-0.00910387,1022.5995,27.678324,58.55955,26804.695
20240130094017,0.009431581,1022.6346,33.826878,52.97209,75162.836
20240130095017,0.009431581,1022.6559,34.43724,51.385715,83834.8
20240130100017,0.013972513,1022.6746,37.884464,46.43103,102130.445
20240130101017,0.013972513,1022.5445,38.096867,45.82807,102702.88
20240130102017,0.013972513,1022.38324,38.462673,44.875603,107531.445
20240130103017,0.013972513,1022.2309,38.83272,43.952206,110119.79
20240130104017,0.041359134,1022.3416,39.433403,43.815258,101896.07
20240130105017,0.041359134,1022.3657,39.459103,43.5804,106077.33
20240130110017,0.046292055,1022.4775,38.968895,43.76306,81324.89
20240130111017,0.046292055,1022.3433,38.831596,44.00496,76220.67
20240130112017,0.046292055,1022.0974,38.750805,43.75909,76118.41
20240130113017,0.046292055,1021.82104,38.806244,43.784637,64416.246
20240130114017,0.13403457,1021.94293,33.25266,52.32527,30252.637
20240130115017,0.13403457,1021.9279,33.048416,52.372482,30859.508
20240130120017,0.13477637,1021.63336,32.58603,52.84277,42688.055
20240130121017,0.13477637,1021.47925,32.289043,53.28579,46977.25
20240130122017,0.13477637,1021.392,32.13575,53.79229,54419.21
20240130123017,0.13477637,1021.28156,32.135017,53.88166,59928.246
20240130124017,0.28062508,1021.0751,37.235363,44.87013,53435.77
20240130125017,0.28062508,1021.0528,37.02589,45.201855,51802.316
20240130130017,0.27400443,1020.99243,34.33186,46.989376,30580.771
20240130131017,0.27400443,1020.8559,33.68323,48.288284,28937.607
20240130132017,0.27400443,1020.7361,33.026028,49.16315,26351.19
20240130133017,0.27400443,1020.63055,32.656498,49.97664,20119.777
20240130134017,0.09523223,1020.4405,28.584772,55.32427,15716.195
20240130135017,0.09523223,1020.4294,28.465292,55.72557,14631.041
20240130140017,0.09227735,1020.406,27.087297,58.10886,11794.35
20240130141017,0.09227735,1020.3169,26.680838,58.9376,9426.837
20240130142017,0.09227735,1020.27423,26.432114,60.011578,7484.0615
20240130143017,0.09227735,1020.21326,26.33936,60.485065,7584.5396
20240130144017,0.012217537,1020.19336,25.36333,63.243465,7460.729
20240130145017,0.012217537,1020.19775,25.247684,63.635094,7032.5044
20240130150017,0.011882393,1020.2013,25.286959,64.152885,6969.423
20240130151017,0.011882393,1020.2137,25.13452,64.87482,6324.3696
20240130152017,0.011882393,1020.203,25.036236,65.38532,5697.0825
20240130153017,0.011882393,1020.18054,24.93583,65.686554,6107.424
20240130154017,-0.038808145,1020.3049,24.6297,67.454544,5612.439
20240130155017,-0.038808145,1020.32336,24.554667,67.965805,5347.7544
20240130160017,-0.042182542,1020.35004,24.237309,68.40505,4846.283
20240130161017,-0.042182542,1020.3757,24.06765,69.26462,3946.6565
20240130162017,-0.042182542,1020.4507,23.844233,70.160446,3554.8086
20240130163017,-0.042182542,1020.4624,23.795694,70.37754,3428.2031
20240130164017,-0.0278676,1020.9916,23.489307,72.532684,1988.748
20240130165017,-0.0278676,1021.02515,23.423746,72.644806,1912.3049
20240212090017,0.012353738,1030.0164,21.2939,54.58878,12668.699
20240212091017,0.012353738,1029.9744,21.783852,52.909695,14619.285
20240212092017,0.012353738,1029.9629,22.450668,51.546383,18587.453
20240212093017,0.012353738,1029.9337,23.043972,49.508385,22007.58
20240212094017,-0.005031382,1029.8295,27.835674,45.34625,34544.43
20240212095017,-0.005031382,1029.8032,28.246658,43.876743,34731.66
20240212100017,-0.0011812722,1029.791,30.45455,40.875732,48238.39
20240212101017,-0.0011812722,1029.693,30.915567,39.77225,60490.42
20240212102017,-0.0011812722,1029.597,31.849361,38.644627,72166.766
20240212103017,-0.0011812722,1029.4644,32.395992,37.369274,76711.97
20240212104017,-0.017961726,1028.964,41.270203,29.29718,90029.2
20240212105017,-0.017961726,1028.9153,41.398197,28.80565,88718.36
20240212110017,-0.015857104,1028.8829,40.71116,29.092894,83021.89
20240212111017,-0.015857104,1028.7513,40.498333,29.330097,85446.8
20240212112017,-0.015857104,1028.6158,40.6052,29.67944,74661.39
20240212113017,-0.015857104,1028.4225,40.408436,29.53069,60647.75
20240212114017,-0.00024140038,1028.1951,32.964024,32.86794,26417.555
20240212115017,-0.00024140038,1028.1334,32.647594,32.820972,24073.088
20240212120017,-0.00019724172,1027.9441,30.295874,35.657806,18222.465
20240212121017,-0.00019724172,1027.8191,29.773043,36.581757,16172.378
20240212122017,-0.00019724172,1027.6807,29.659101,37.079037,20934.85
20240212123017,-0.00019724172,1027.4989,29.33058,37.489986,19778.21
